jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|field18:n,  modelParams|sensorParams|encoders|field19:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|sensorParams|encoders|field22:n,  modelParams|sensorParams|encoders|field1:n,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|field23:n,  modelParams|sensorParams|encoders|field3:n,  modelParams|sensorParams|encoders|field5:n,  modelParams|sensorParams|encoders|field21:n,  modelParams|sensorParams|encoders|field2:n,  modelParams|sensorParams|encoders|field12:n,  modelParams|sensorParams|encoders|field6:n,  modelParams|sensorParams|encoders|field20:n,  modelParams|sensorParams|encoders|field4:n,  modelParams|sensorParams|encoders|field24:n,  modelParams|sensorParams|encoders|field8:n,  modelParams|sensorParams|encoders|field10:n,  modelParams|sensorParams|encoders|field7:n,  modelParams|sensorParams|encoders|field16:n,  modelParams|sensorParams|encoders|field9:n,  modelParams|sensorParams|encoders|field11:n,  modelParams|sensorParams|encoders|field15:n,  modelParams|sensorParams|encoders|field13:n,  modelParams|sensorParams|encoders|field17:n,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[0]:window=1000:field=classification,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[0]:window=1000:field=classification, 
1010,  8405,  completed,  eof,  2016-05-24 12:55:18,  2016-05-24 12:56:30,  72,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field2:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8406,  completed,  eof,  2016-05-24 12:55:23,  2016-05-24 12:56:39,  76,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field20:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8407,  completed,  eof,  2016-05-24 12:55:24,  2016-05-24 12:56:39,  75,  modelParams|sensorParams|encoders|field21:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|clParams|alpha_0.055045,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8408,  completed,  eof,  2016-05-24 12:55:46,  2016-05-24 12:56:57,  71,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field22:n_296,  4000,  None,  None,  299,  296,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8409,  completed,  eof,  2016-05-24 12:56:23,  2016-05-24 12:57:33,  70,  modelParams|sensorParams|encoders|field23:n_296.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8410,  completed,  eof,  2016-05-24 12:56:24,  2016-05-24 12:57:41,  77,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|field24:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8411,  completed,  eof,  2016-05-24 12:56:26,  2016-05-24 12:57:39,  73,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|field3:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8412,  completed,  eof,  2016-05-24 12:56:31,  2016-05-24 12:57:44,  73,  modelParams|sensorParams|encoders|field4:n_296.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8413,  completed,  eof,  2016-05-24 12:56:32,  2016-05-24 12:57:49,  77,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field5:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8414,  completed,  eof,  2016-05-24 12:56:39,  2016-05-24 12:57:57,  78,  modelParams|sensorParams|encoders|field6:n_296.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|clParams|alpha_0.055045,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8415,  completed,  eof,  2016-05-24 12:56:40,  2016-05-24 12:57:59,  79,  modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|sensorParams|encoders|field7:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8416,  completed,  eof,  2016-05-24 12:56:57,  2016-05-24 12:58:20,  83,  modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|field8:n_296,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8417,  completed,  eof,  2016-05-24 12:57:34,  2016-05-24 12:58:46,  72,  modelParams|sensorParams|encoders|field9:n_296.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|_classifierInput|n_299,  4000,  None,  None,  299,  None,  None,  0.055045,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  296,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8418,  completed,  eof,  2016-05-24 12:57:39,  2016-05-24 12:58:50,  71,  modelParams|sensorParams|encoders|field1:n_219.modelParams|clParams|alpha_0.0585754557587.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  219,  0.0585754557587,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8419,  completed,  eof,  2016-05-24 12:57:42,  2016-05-24 12:58:52,  70,  modelParams|sensorParams|encoders|field10:n_315.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|clParams|alpha_0.0395247505482,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8420,  completed,  eof,  2016-05-24 12:57:44,  2016-05-24 12:58:52,  68,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|sensorParams|encoders|field11:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  0.0,  0.0, 
1010,  8421,  completed,  eof,  2016-05-24 12:57:50,  2016-05-24 12:58:57,  67,  modelParams|sensorParams|encoders|field12:n_315.modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8422,  completed,  eof,  2016-05-24 12:57:58,  2016-05-24 12:59:03,  65,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|sensorParams|encoders|field13:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  0.0,  0.0, 
1010,  8423,  completed,  eof,  2016-05-24 12:58:08,  2016-05-24 12:59:07,  59,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|field15:n_315.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  0.0,  0.0, 
1010,  8424,  completed,  eof,  2016-05-24 12:58:20,  2016-05-24 12:59:21,  61,  modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|field16:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8425,  completed,  eof,  2016-05-24 12:58:47,  2016-05-24 12:59:47,  60,  modelParams|sensorParams|encoders|field17:n_315.modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  0.0,  0.0, 
1010,  8426,  completed,  eof,  2016-05-24 12:58:51,  2016-05-24 12:59:54,  63,  modelParams|clParams|alpha_0.0485854557587.modelParams|sensorParams|encoders|_classifierInput|n_272.modelParams|sensorParams|encoders|field18:n_200,  4000,  200,  None,  272,  None,  None,  0.0485854557587,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8427,  completed,  eof,  2016-05-24 12:58:52,  2016-05-24 12:59:54,  62,  modelParams|clParams|alpha_0.0485854557587.modelParams|sensorParams|encoders|_classifierInput|n_272.modelParams|sensorParams|encoders|field19:n_200,  4000,  None,  200,  272,  None,  None,  0.0485854557587,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8428,  completed,  eof,  2016-05-24 12:58:53,  2016-05-24 12:59:54,  61,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|sensorParams|encoders|field2:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8429,  completed,  eof,  2016-05-24 12:58:57,  2016-05-24 12:59:56,  59,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|sensorParams|encoders|field20:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8430,  completed,  eof,  2016-05-24 12:59:04,  2016-05-24 13:00:06,  62,  modelParams|sensorParams|encoders|field21:n_315.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|clParams|alpha_0.0395247505482,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8431,  completed,  eof,  2016-05-24 12:59:08,  2016-05-24 13:00:05,  57,  modelParams|clParams|alpha_0.0585754557587.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|sensorParams|encoders|field22:n_219,  4000,  None,  None,  203,  219,  None,  0.0585754557587,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8432,  completed,  eof,  2016-05-24 12:59:22,  2016-05-24 13:00:17,  55,  modelParams|sensorParams|encoders|field23:n_315.modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8433,  completed,  eof,  2016-05-24 12:59:48,  2016-05-24 13:00:46,  58,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|field24:n_315.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8434,  completed,  eof,  2016-05-24 12:59:55,  2016-05-24 13:00:51,  56,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|field3:n_315.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8435,  completed,  eof,  2016-05-24 12:59:55,  2016-05-24 13:00:51,  56,  modelParams|sensorParams|encoders|field4:n_315.modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8436,  completed,  eof,  2016-05-24 12:59:56,  2016-05-24 13:00:53,  57,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|sensorParams|encoders|field5:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8437,  completed,  eof,  2016-05-24 12:59:57,  2016-05-24 13:00:55,  58,  modelParams|sensorParams|encoders|field6:n_315.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|clParams|alpha_0.0395247505482,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8438,  completed,  eof,  2016-05-24 13:00:05,  2016-05-24 13:01:04,  59,  modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|sensorParams|encoders|field7:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8439,  completed,  eof,  2016-05-24 13:00:07,  2016-05-24 13:01:05,  58,  modelParams|sensorParams|encoders|_classifierInput|n_203.modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|field8:n_315,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8440,  completed,  eof,  2016-05-24 13:00:17,  2016-05-24 13:01:12,  55,  modelParams|sensorParams|encoders|field9:n_315.modelParams|clParams|alpha_0.0395247505482.modelParams|sensorParams|encoders|_classifierInput|n_203,  4000,  None,  None,  203,  None,  None,  0.0395247505482,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  315,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8441,  completed,  eof,  2016-05-24 13:00:46,  2016-05-24 13:01:45,  59,  modelParams|sensorParams|encoders|field1:n_325.modelParams|clParams|alpha_0.0515145442413.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  325,  0.0515145442413,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8442,  completed,  eof,  2016-05-24 13:00:52,  2016-05-24 13:01:49,  57,  modelParams|sensorParams|encoders|field10:n_279.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|clParams|alpha_0.0605752494518,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8443,  completed,  eof,  2016-05-24 13:00:53,  2016-05-24 13:01:50,  57,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|sensorParams|encoders|field11:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  0.0,  0.0, 
1010,  8444,  completed,  eof,  2016-05-24 13:00:53,  2016-05-24 13:01:50,  57,  modelParams|sensorParams|encoders|field12:n_279.modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8445,  completed,  eof,  2016-05-24 13:00:56,  2016-05-24 13:01:56,  60,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|sensorParams|encoders|field13:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  0.0,  0.0, 
1010,  8446,  completed,  eof,  2016-05-24 13:01:04,  2016-05-24 13:02:04,  60,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|field15:n_279.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  0.0,  0.0, 
1010,  8447,  completed,  eof,  2016-05-24 13:01:05,  2016-05-24 13:02:05,  60,  modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|field16:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8448,  completed,  eof,  2016-05-24 13:01:13,  2016-05-24 13:02:15,  62,  modelParams|sensorParams|encoders|field17:n_279.modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  0.0,  0.0, 
1010,  8449,  completed,  eof,  2016-05-24 13:01:45,  2016-05-24 13:02:56,  71,  modelParams|clParams|alpha_0.0515145442413.modelParams|sensorParams|encoders|_classifierInput|n_327.modelParams|sensorParams|encoders|field18:n_294,  4000,  294,  None,  327,  None,  None,  0.0515145442413,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8450,  completed,  eof,  2016-05-24 13:01:50,  2016-05-24 13:03:09,  79,  modelParams|clParams|alpha_0.0515145442413.modelParams|sensorParams|encoders|_classifierInput|n_327.modelParams|sensorParams|encoders|field19:n_294,  4000,  None,  294,  327,  None,  None,  0.0515145442413,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8451,  completed,  eof,  2016-05-24 13:01:51,  2016-05-24 13:03:06,  75,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|sensorParams|encoders|field2:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8452,  completed,  eof,  2016-05-24 13:01:52,  2016-05-24 13:03:10,  78,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|sensorParams|encoders|field20:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8453,  completed,  eof,  2016-05-24 13:01:57,  2016-05-24 13:03:17,  80,  modelParams|sensorParams|encoders|field21:n_279.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|clParams|alpha_0.0605752494518,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8454,  completed,  eof,  2016-05-24 13:02:05,  2016-05-24 13:03:27,  82,  modelParams|clParams|alpha_0.0515145442413.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|sensorParams|encoders|field22:n_325,  4000,  None,  None,  297,  325,  None,  0.0515145442413,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8455,  completed,  eof,  2016-05-24 13:02:05,  2016-05-24 13:03:30,  85,  modelParams|sensorParams|encoders|field23:n_279.modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8456,  completed,  eof,  2016-05-24 13:02:16,  2016-05-24 13:03:35,  79,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|field24:n_279.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8457,  completed,  eof,  2016-05-24 13:02:57,  2016-05-24 13:04:21,  84,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|field3:n_279.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8458,  completed,  eof,  2016-05-24 13:03:07,  2016-05-24 13:04:28,  81,  modelParams|sensorParams|encoders|field4:n_279.modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8459,  completed,  eof,  2016-05-24 13:03:09,  2016-05-24 13:04:34,  85,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|sensorParams|encoders|field5:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8460,  completed,  eof,  2016-05-24 13:03:10,  2016-05-24 13:04:37,  87,  modelParams|sensorParams|encoders|field6:n_279.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|clParams|alpha_0.0605752494518,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8461,  completed,  eof,  2016-05-24 13:03:18,  2016-05-24 13:04:43,  85,  modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|sensorParams|encoders|field7:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8462,  completed,  eof,  2016-05-24 13:03:28,  2016-05-24 13:04:51,  83,  modelParams|sensorParams|encoders|_classifierInput|n_297.modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|field8:n_279,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8463,  completed,  eof,  2016-05-24 13:03:31,  2016-05-24 13:04:54,  83,  modelParams|sensorParams|encoders|field9:n_279.modelParams|clParams|alpha_0.0605752494518.modelParams|sensorParams|encoders|_classifierInput|n_297,  4000,  None,  None,  297,  None,  None,  0.0605752494518,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  279,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8464,  completed,  eof,  2016-05-24 13:03:36,  2016-05-24 13:04:59,  83,  modelParams|sensorParams|encoders|field1:n_233.modelParams|clParams|alpha_0.0468202278794.modelParams|sensorParams|encoders|_classifierInput|n_227,  4000,  None,  None,  227,  None,  233,  0.0468202278794,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8465,  completed,  eof,  2016-05-24 13:04:22,  2016-05-24 13:05:44,  82,  modelParams|sensorParams|encoders|field10:n_256.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|clParams|alpha_0.0422898752741,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  256,  None,  None,  None,  None,  None,  None,  None,  0.0,  0.0, 
1010,  8466,  completed,  eof,  2016-05-24 13:04:29,  2016-05-24 13:05:50,  81,  modelParams|clParams|alpha_0.0422898752741.modelParams|sensorParams|encoders|_classifierInput|n_227.modelParams|sensorParams|encoders|field11:n_256,  4000,  None,  None,  227,  None,  None,  0.0422898752741,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  None,  256,  None,  None,  None,  0.0,  0.0, 
